,0
19428,False
19429,False
19430,False
19431,False
19432,False
19433,False
19434,True
19435,False
19436,True
19437,True
19438,True
19439,False
19440,False
19441,False
19442,False
19443,False
19444,True
19445,True
19446,False
19447,False
19448,False
19449,False
19450,True
19451,True
19452,False
19453,False
19454,True
19455,False
19456,False
19457,False
19458,False
19459,True
19460,False
19461,False
19462,False
19463,False
19464,True
19465,False
19466,True
19467,False
19468,False
19469,False
19470,True
19471,False
19472,False
19473,False
19474,True
19475,False
19476,True
19477,False
19478,False
19479,True
19480,True
19481,False
19482,False
19483,True
19484,False
19485,False
19486,True
19487,True
19488,False
19489,False
19490,False
19491,False
19492,False
19493,False
19494,True
19495,False
19496,False
19497,True
19498,False
19499,True
19500,False
19501,True
19502,True
19503,False
19504,True
19505,False
19506,True
19507,True
19508,False
19509,False
19510,False
19511,False
19512,False
19513,False
19514,False
19515,False
19516,False
19517,False
19518,False
19519,False
19520,False
19521,False
19522,False
19523,False
19524,False
19525,True
19526,False
19527,False
19528,False
19529,False
19530,False
19531,True
19532,False
19533,False
19534,False
19535,False
19536,False
19537,False
19538,False
19539,False
19540,False
19541,False
19542,False
19543,True
19544,False
19545,False
19546,False
19547,False
19548,False
19549,True
19550,True
19551,False
19552,False
19553,False
19554,False
19555,True
19556,False
19557,True
19558,False
19559,True
19560,False
19561,False
19562,False
19563,True
19564,False
19565,False
19566,False
19567,True
19568,True
19569,True
19570,False
19571,False
19572,False
19573,False
19574,True
19575,False
19576,True
19577,True
19578,False
19579,False
19580,False
19581,False
19582,False
19583,False
19584,False
19585,True
19586,False
19587,False
19588,False
19589,False
19590,False
19591,False
19592,False
19593,False
19594,False
19595,True
19596,False
19597,False
19598,False
19599,False
19600,False
19601,False
19602,False
19603,False
19604,False
19605,False
19606,False
19607,True
19608,False
19609,False
19610,False
19611,False
19612,False
19613,False
19614,False
19615,True
19616,False
19617,True
19618,False
19619,False
19620,False
19621,False
19622,False
19623,True
19624,False
19625,False
19626,False
19627,True
19628,False
19629,False
19630,False
19631,True
19632,False
19633,False
19634,False
19635,True
19636,True
19637,False
19638,False
19639,False
19640,False
19641,False
19642,False
19643,True
19644,True
19645,False
19646,False
19647,False
19648,False
19649,False
19650,True
19651,False
19652,False
19653,False
19654,False
19655,True
19656,False
19657,False
19658,False
19659,False
19660,True
19661,False
19662,False
19663,False
19664,False
19665,False
19666,False
19667,False
19668,False
19669,False
19670,False
19671,False
19672,False
19673,False
19674,False
19675,False
19676,False
19677,False
19678,False
19679,False
19680,False
19681,False
19682,False
19683,False
19684,False
19685,False
19686,False
19687,False
19688,False
19689,False
19690,False
19691,True
19692,False
19693,False
19694,False
19695,True
19696,False
19697,False
19698,False
19699,True
19700,False
19701,True
19702,True
19703,False
19704,False
19705,False
19706,False
19707,True
19708,False
19709,True
19710,False
19711,False
19712,False
19713,False
19714,False
19715,False
19716,True
19717,False
19718,False
19719,False
19720,False
19721,False
19722,True
19723,False
19724,False
19725,True
19726,True
19727,True
19728,False
19729,True
19730,False
19731,False
19732,False
19733,True
19734,False
19735,False
19736,False
19737,False
19738,False
19739,False
19740,True
19741,False
19742,False
19743,True
19744,False
19745,True
19746,False
19747,False
19748,False
19749,False
19750,False
19751,False
19752,False
19753,True
19754,False
19755,False
19756,False
19757,False
19758,False
19759,False
19760,True
19761,False
19762,False
19763,True
19764,False
19765,True
19766,False
19767,False
19768,True
19769,False
19770,False
19771,False
19772,True
19773,False
19774,False
19775,False
19776,False
19777,True
19778,False
19779,False
19780,False
19781,False
19782,False
19783,False
19784,False
19785,False
19786,False
19787,False
19788,False
19789,True
19790,False
19791,True
19792,False
19793,True
19794,True
19795,False
19796,False
19797,True
19798,False
19799,False
19800,False
19801,False
19802,False
19803,False
19804,True
19805,True
19806,False
19807,True
19808,False
19809,True
19810,True
19811,False
19812,False
19813,True
19814,False
19815,False
19816,False
19817,True
19818,False
19819,False
19820,False
19821,False
19822,True
19823,False
19824,False
19825,False
19826,False
19827,False
19828,False
19829,True
19830,False
19831,False
19832,False
19833,False
19834,False
19835,False
19836,False
19837,False
19838,False
19839,False
19840,False
19841,False
19842,True
19843,False
19844,False
19845,False
19846,False
19847,False
19848,False
19849,True
19850,True
19851,False
19852,False
19853,False
19854,True
19855,False
19856,True
19857,False
19858,False
19859,True
19860,False
19861,True
19862,False
19863,False
19864,False
19865,False
19866,True
19867,False
19868,False
19869,False
19870,False
19871,False
19872,False
19873,False
19874,False
19875,False
19876,False
19877,False
19878,False
19879,False
19880,False
19881,False
19882,False
19883,False
19884,False
19885,False
19886,False
19887,True
19888,False
19889,False
19890,False
19891,True
19892,False
19893,True
19894,False
19895,True
19896,True
19897,False
19898,True
19899,False
19900,True
19901,True
19902,False
19903,False
19904,True
19905,False
19906,False
19907,False
19908,False
19909,False
19910,False
19911,False
19912,False
19913,False
19914,False
19915,False
19916,False
19917,False
19918,False
19919,True
19920,True
19921,False
19922,False
19923,True
19924,False
19925,True
19926,False
19927,False
19928,False
19929,False
19930,False
19931,True
19932,False
19933,False
19934,False
19935,False
19936,False
19937,False
19938,True
19939,False
19940,False
19941,False
19942,False
19943,False
19944,True
19945,True
19946,False
19947,False
19948,False
19949,False
19950,True
19951,False
19952,False
19953,False
19954,False
19955,False
19956,False
19957,False
19958,False
19959,False
19960,False
19961,False
19962,False
19963,False
19964,True
19965,False
19966,False
19967,False
19968,True
19969,False
19970,False
19971,False
19972,False
19973,False
19974,False
19975,False
19976,False
19977,False
19978,False
19979,False
19980,False
19981,False
19982,False
19983,False
19984,False
19985,False
19986,False
19987,False
19988,True
19989,False
19990,False
19991,False
19992,False
19993,False
19994,False
19995,True
19996,False
19997,False
19998,True
19999,True
20000,False
20001,True
20002,False
20003,False
20004,False
20005,True
20006,False
20007,False
20008,True
20009,False
20010,True
20011,False
20012,False
20013,False
20014,False
20015,False
20016,False
20017,False
20018,False
20019,False
20020,False
20021,False
20022,False
20023,False
20024,False
20025,True
20026,False
20027,False
20028,True
20029,False
20030,False
20031,False
20032,False
20033,False
20034,False
20035,False
20036,False
20037,False
20038,False
20039,True
20040,False
20041,False
20042,True
20043,False
20044,False
20045,False
20046,True
20047,True
20048,False
20049,False
20050,False
20051,True
20052,True
20053,False
20054,False
20055,True
20056,False
20057,True
20058,False
20059,False
20060,False
20061,False
20062,False
20063,False
20064,False
20065,False
20066,False
20067,False
20068,False
20069,False
20070,True
20071,True
20072,True
20073,False
20074,True
20075,False
20076,True
20077,False
20078,False
20079,True
20080,False
20081,False
20082,False
20083,False
20084,False
20085,False
20086,False
20087,False
20088,True
20089,True
20090,False
20091,True
20092,False
20093,True
20094,False
20095,False
20096,True
20097,False
20098,True
20099,False
20100,False
20101,False
20102,False
20103,False
20104,False
20105,True
20106,True
20107,False
20108,False
20109,False
20110,False
20111,False
20112,False
20113,False
20114,False
20115,False
20116,False
20117,False
20118,False
20119,False
20120,True
20121,False
20122,False
20123,False
20124,False
20125,False
20126,True
20127,True
20128,False
20129,True
20130,False
20131,False
20132,True
20133,False
20134,True
20135,True
20136,True
20137,True
20138,False
20139,False
20140,True
20141,False
20142,True
20143,False
20144,True
20145,False
20146,False
20147,True
20148,False
20149,False
20150,False
20151,False
20152,True
20153,False
20154,False
20155,False
20156,False
20157,False
20158,False
20159,False
20160,True
20161,False
20162,True
20163,True
20164,True
20165,True
20166,False
20167,False
20168,False
20169,True
20170,True
20171,False
20172,False
20173,False
20174,False
20175,False
20176,False
20177,False
20178,False
20179,False
20180,False
20181,False
20182,False
20183,False
20184,False
20185,False
20186,False
20187,False
20188,False
20189,False
20190,False
20191,False
20192,False
20193,True
20194,False
20195,False
20196,False
20197,False
20198,False
20199,True
20200,True
20201,True
20202,False
20203,False
20204,False
20205,True
20206,False
20207,False
20208,False
20209,False
20210,True
20211,False
20212,True
20213,False
20214,False
20215,False
20216,True
20217,False
20218,False
20219,False
20220,False
20221,False
20222,False
20223,False
20224,True
20225,False
20226,True
20227,False
20228,False
20229,True
20230,False
20231,False
20232,False
20233,False
20234,False
20235,False
20236,False
20237,False
20238,False
20239,False
20240,True
20241,True
20242,True
20243,True
20244,False
20245,False
20246,False
20247,False
20248,True
20249,False
20250,False
20251,True
20252,True
20253,False
20254,False
20255,True
20256,False
20257,True
20258,True
20259,False
20260,False
20261,False
20262,True
20263,False
20264,False
20265,False
20266,False
20267,False
20268,True
20269,False
20270,False
20271,False
20272,False
20273,True
20274,False
20275,False
20276,True
20277,True
20278,True
20279,False
20280,False
20281,False
20282,False
20283,True
20284,False
20285,True
20286,False
20287,False
20288,True
20289,False
20290,True
20291,False
20292,True
20293,False
20294,False
20295,False
20296,False
20297,True
20298,True
20299,False
20300,False
20301,False
20302,False
20303,False
20304,False
20305,True
20306,False
20307,True
20308,False
20309,True
20310,False
20311,True
20312,False
20313,False
20314,False
20315,False
20316,False
20317,False
20318,False
20319,False
20320,False
20321,True
20322,False
20323,False
20324,False
20325,False
20326,False
20327,False
20328,False
20329,False
20330,False
20331,False
20332,False
20333,False
20334,False
20335,True
20336,False
20337,False
20338,False
20339,False
20340,True
20341,False
20342,False
20343,True
20344,False
20345,False
20346,True
20347,False
20348,False
20349,False
20350,False
20351,False
20352,False
20353,True
20354,False
20355,True
20356,False
20357,False
20358,False
20359,False
20360,False
20361,False
20362,True
20363,True
20364,False
20365,False
20366,True
20367,False
20368,True
20369,False
20370,False
20371,False
20372,False
20373,False
20374,False
20375,False
20376,True
20377,True
20378,False
20379,True
20380,False
20381,True
20382,True
20383,False
20384,False
20385,False
20386,True
20387,True
20388,False
20389,False
20390,True
20391,True
20392,False
20393,True
20394,False
20395,False
20396,False
20397,False
20398,False
20399,False
20400,False
20401,False
20402,False
20403,False
20404,False
20405,False
20406,False
20407,True
20408,False
20409,False
20410,False
20411,False
20412,False
20413,False
20414,False
20415,False
20416,False
20417,True
20418,False
20419,False
20420,False
20421,False
20422,True
20423,True
20424,False
20425,False
20426,False
20427,False
20428,False
20429,False
20430,False
20431,False
20432,True
20433,False
20434,False
20435,True
20436,False
20437,False
20438,False
20439,False
20440,False
20441,True
20442,True
20443,False
20444,True
20445,False
20446,False
20447,False
20448,False
20449,False
20450,False
20451,False
20452,True
20453,False
20454,False
20455,False
20456,True
20457,False
20458,False
20459,False
20460,False
20461,False
20462,False
20463,False
20464,False
20465,True
20466,False
20467,True
20468,False
20469,False
20470,False
20471,True
20472,False
20473,False
20474,True
20475,False
20476,False
20477,True
20478,False
20479,False
20480,False
20481,False
20482,False
20483,False
20484,True
20485,False
20486,True
20487,False
20488,True
20489,False
20490,True
20491,True
20492,False
20493,True
20494,True
20495,False
20496,False
20497,False
20498,False
20499,False
20500,False
20501,False
20502,False
20503,False
20504,False
20505,False
20506,False
20507,True
20508,False
20509,False
20510,True
20511,False
20512,True
20513,True
20514,False
20515,False
20516,False
20517,False
20518,True
20519,False
20520,False
20521,False
20522,True
20523,True
20524,False
20525,False
20526,False
20527,True
20528,False
20529,True
20530,False
20531,False
20532,False
20533,False
20534,False
20535,True
20536,False
20537,True
20538,False
20539,False
20540,False
20541,False
20542,False
20543,True
20544,False
20545,True
20546,True
20547,False
20548,False
20549,True
20550,False
20551,False
20552,True
20553,False
20554,False
20555,True
20556,False
20557,True
20558,False
20559,False
20560,False
20561,False
20562,False
20563,True
20564,False
20565,False
20566,False
20567,False
20568,True
20569,True
20570,False
20571,False
20572,True
20573,False
20574,False
20575,False
20576,False
20577,False
20578,True
20579,True
20580,False
20581,False
20582,False
20583,False
20584,False
20585,False
20586,False
20587,False
20588,False
20589,False
20590,False
20591,False
20592,True
20593,True
20594,False
20595,False
20596,False
20597,False
20598,True
20599,True
20600,True
20601,False
20602,True
20603,True
20604,False
20605,False
20606,False
20607,True
20608,False
20609,True
20610,True
20611,False
20612,False
20613,True
20614,False
20615,False
20616,False
20617,False
20618,False
20619,False
20620,False
20621,False
20622,False
20623,False
20624,False
20625,False
20626,False
20627,False
20628,False
20629,True
20630,False
20631,False
20632,False
20633,False
20634,False
20635,False
20636,False
20637,False
20638,True
20639,True
20640,False
20641,True
20642,True
20643,False
20644,False
20645,True
20646,False
20647,False
20648,False
20649,True
20650,False
20651,True
20652,False
20653,False
20654,False
20655,False
20656,False
20657,False
20658,False
20659,True
20660,False
20661,True
20662,True
20663,False
20664,False
20665,False
20666,False
20667,False
20668,False
20669,False
20670,False
20671,False
20672,False
20673,False
20674,False
20675,False
20676,False
20677,False
20678,False
20679,False
20680,False
20681,False
20682,False
20683,True
20684,True
20685,False
20686,False
20687,False
20688,False
20689,False
20690,True
20691,False
20692,False
20693,False
20694,True
20695,False
20696,False
20697,False
20698,False
20699,True
20700,False
20701,False
20702,True
20703,False
20704,True
20705,False
20706,False
20707,False
20708,False
20709,False
20710,False
20711,False
20712,False
20713,False
20714,False
20715,False
20716,False
20717,False
20718,False
20719,False
20720,False
20721,False
20722,False
20723,True
20724,False
20725,True
20726,False
20727,False
20728,False
20729,False
20730,False
20731,True
20732,False
20733,False
20734,False
20735,True
20736,True
20737,False
20738,False
20739,False
20740,False
20741,False
20742,False
20743,False
20744,False
20745,False
20746,False
20747,False
20748,False
20749,False
20750,False
20751,False
20752,False
20753,False
20754,False
20755,False
20756,False
20757,False
20758,False
20759,False
20760,False
20761,True
20762,False
20763,False
20764,False
20765,False
20766,False
20767,False
20768,True
20769,False
20770,False
20771,False
20772,False
20773,False
20774,False
20775,False
20776,False
20777,False
20778,False
20779,False
20780,True
20781,False
20782,False
20783,False
20784,False
20785,False
20786,True
20787,False
20788,False
20789,False
20790,False
20791,False
20792,False
20793,False
20794,False
20795,True
20796,False
20797,False
20798,False
20799,True
20800,True
20801,False
20802,False
20803,True
20804,True
20805,False
20806,True
20807,False
20808,False
20809,False
20810,False
20811,True
20812,False
20813,False
20814,False
20815,False
20816,True
20817,True
20818,False
20819,True
20820,True
20821,False
20822,False
20823,True
20824,False
20825,False
20826,False
20827,False
20828,False
20829,True
20830,False
20831,False
20832,False
20833,False
20834,True
20835,False
20836,True
20837,False
20838,False
20839,False
20840,False
20841,False
20842,False
20843,True
20844,False
20845,False
20846,False
20847,False
20848,True
20849,False
20850,True
20851,False
20852,False
20853,True
20854,True
20855,False
20856,False
20857,False
20858,False
20859,False
20860,True
20861,False
20862,True
20863,False
20864,True
20865,True
20866,False
20867,True
20868,False
20869,True
20870,False
20871,False
20872,False
20873,False
20874,False
20875,False
20876,True
20877,False
20878,False
20879,True
20880,False
20881,False
20882,False
20883,False
20884,True
20885,False
20886,False
20887,False
20888,True
20889,True
20890,True
20891,False
20892,False
20893,True
20894,False
20895,False
20896,False
20897,False
20898,False
20899,False
20900,True
20901,False
20902,False
20903,False
20904,False
20905,False
20906,True
20907,False
20908,False
20909,False
20910,True
20911,True
20912,False
20913,False
20914,False
20915,False
20916,False
20917,False
20918,True
20919,False
20920,False
20921,False
20922,False
20923,True
20924,False
20925,False
20926,False
20927,False
20928,True
20929,True
20930,False
20931,False
20932,False
20933,False
20934,False
20935,False
20936,False
20937,True
20938,False
20939,False
20940,False
20941,False
20942,False
20943,False
20944,False
20945,False
20946,True
20947,False
20948,False
20949,False
20950,False
20951,False
20952,False
20953,False
20954,False
20955,False
20956,False
20957,False
20958,False
20959,False
20960,False
20961,False
20962,False
20963,False
20964,True
20965,False
20966,False
20967,False
20968,False
20969,False
20970,False
20971,False
20972,False
20973,False
20974,False
20975,False
20976,False
20977,False
20978,True
20979,False
20980,True
20981,False
20982,False
20983,False
20984,True
20985,False
20986,False
20987,True
20988,False
20989,False
20990,False
20991,False
20992,True
20993,False
20994,False
20995,False
20996,True
20997,False
20998,False
20999,False
21000,False
21001,False
21002,False
21003,False
21004,False
21005,True
21006,False
21007,False
21008,False
21009,False
21010,False
21011,False
21012,False
21013,True
21014,True
21015,True
21016,True
21017,False
21018,False
21019,True
21020,False
21021,False
21022,False
21023,True
21024,True
21025,False
21026,False
21027,True
21028,False
21029,True
21030,False
21031,False
21032,False
21033,True
21034,False
21035,False
21036,False
21037,True
21038,True
21039,False
21040,True
21041,False
21042,False
21043,False
21044,True
21045,False
21046,False
21047,False
21048,False
21049,False
21050,True
21051,False
21052,False
21053,False
21054,False
21055,False
21056,False
21057,False
21058,True
21059,False
21060,False
21061,False
21062,False
21063,True
21064,False
21065,True
21066,False
21067,True
21068,True
21069,False
21070,False
21071,False
21072,False
21073,False
21074,False
21075,False
21076,False
21077,True
21078,False
21079,True
21080,False
21081,False
21082,False
21083,False
21084,False
21085,False
21086,True
21087,False
21088,False
21089,True
21090,False
21091,False
21092,False
21093,False
21094,False
21095,False
21096,False
21097,True
21098,False
21099,False
21100,False
21101,False
21102,False
21103,False
21104,True
21105,False
21106,False
21107,False
21108,False
21109,True
21110,False
21111,False
21112,False
21113,False
21114,False
21115,False
21116,True
21117,False
21118,False
21119,False
21120,False
21121,False
21122,False
21123,False
21124,True
21125,False
21126,False
21127,False
21128,True
21129,False
21130,False
21131,False
21132,True
21133,False
21134,False
21135,True
21136,False
21137,False
21138,False
21139,False
21140,False
21141,False
21142,False
21143,False
21144,False
21145,False
21146,True
21147,True
21148,False
21149,False
21150,True
21151,False
21152,False
21153,False
21154,False
21155,False
21156,True
21157,False
21158,False
21159,True
21160,False
21161,False
21162,False
21163,True
21164,False
21165,False
21166,False
21167,False
21168,False
21169,False
21170,False
21171,False
21172,True
21173,False
21174,False
21175,False
21176,False
21177,True
21178,False
21179,False
21180,True
21181,True
21182,False
21183,False
21184,False
21185,False
21186,False
21187,False
21188,True
21189,True
21190,True
21191,True
21192,False
21193,True
21194,False
21195,False
21196,False
21197,False
21198,True
21199,False
21200,False
21201,True
21202,False
21203,True
21204,False
21205,True
21206,True
21207,False
21208,False
21209,True
21210,True
21211,False
21212,False
21213,True
21214,True
21215,True
21216,True
21217,False
21218,False
21219,True
21220,False
21221,False
21222,False
21223,True
21224,True
21225,False
21226,True
21227,False
21228,False
21229,False
21230,False
21231,False
21232,False
21233,False
21234,True
21235,False
21236,False
21237,False
21238,False
21239,False
21240,True
21241,True
21242,False
21243,False
21244,True
21245,True
21246,False
21247,False
21248,False
21249,True
21250,True
21251,False
21252,True
21253,False
21254,False
21255,True
21256,False
21257,False
21258,True
21259,False
21260,True
21261,True
21262,False
21263,False
21264,False
21265,False
21266,False
21267,False
21268,False
21269,False
21270,False
21271,True
21272,False
21273,False
21274,True
21275,False
21276,False
21277,False
21278,False
21279,True
21280,True
21281,True
21282,True
21283,True
21284,False
21285,False
21286,False
21287,False
21288,False
21289,False
21290,False
21291,True
21292,False
21293,False
21294,False
21295,False
21296,False
21297,False
21298,False
21299,False
21300,False
21301,True
21302,False
21303,False
21304,False
21305,False
21306,False
21307,True
21308,False
21309,False
21310,False
21311,True
21312,False
21313,False
21314,True
21315,True
21316,True
21317,False
21318,False
21319,False
21320,True
21321,False
21322,False
21323,False
21324,False
21325,True
21326,False
21327,False
21328,True
21329,False
21330,False
21331,False
21332,False
21333,True
21334,False
21335,False
21336,False
21337,False
21338,True
21339,False
21340,False
21341,False
21342,False
21343,False
21344,True
21345,False
21346,False
21347,True
21348,False
21349,False
21350,False
21351,True
21352,False
21353,False
21354,False
21355,False
21356,False
21357,True
21358,True
21359,False
21360,False
21361,False
21362,False
21363,False
21364,False
21365,False
21366,False
21367,False
21368,False
21369,False
21370,False
21371,False
21372,False
21373,False
21374,True
21375,True
21376,False
21377,False
21378,False
21379,False
21380,False
21381,False
21382,False
21383,False
21384,False
21385,True
21386,False
21387,False
21388,False
21389,False
21390,True
21391,False
21392,True
21393,False
21394,False
21395,False
21396,False
21397,False
21398,True
21399,False
21400,False
21401,True
21402,False
21403,False
21404,False
21405,False
21406,False
21407,False
21408,True
21409,False
21410,False
21411,False
21412,False
21413,False
21414,True
21415,False
21416,False
21417,False
21418,False
21419,False
21420,False
21421,True
21422,False
21423,False
21424,True
21425,False
21426,False
21427,True
21428,False
21429,True
21430,True
21431,False
21432,False
21433,True
21434,False
21435,True
21436,False
21437,False
21438,False
21439,False
21440,False
21441,False
21442,False
21443,False
21444,False
21445,False
21446,False
21447,False
21448,True
21449,True
21450,False
21451,True
21452,False
21453,True
21454,False
21455,False
21456,True
21457,False
21458,False
21459,False
21460,False
21461,False
21462,False
21463,False
21464,True
21465,False
21466,False
21467,True
21468,True
21469,False
21470,False
21471,False
21472,False
21473,True
21474,False
21475,True
21476,True
21477,False
21478,False
21479,False
21480,False
21481,True
21482,True
21483,False
21484,False
21485,False
21486,False
21487,True
21488,False
21489,True
21490,False
21491,False
21492,False
21493,False
21494,False
21495,False
21496,False
21497,True
21498,False
21499,False
21500,False
21501,True
21502,False
21503,False
21504,True
21505,True
21506,False
21507,False
21508,False
21509,False
21510,True
21511,False
21512,True
21513,False
21514,True
21515,False
21516,False
21517,True
21518,False
21519,False
21520,False
21521,False
21522,False
21523,True
21524,False
21525,False
21526,False
21527,True
21528,False
21529,True
21530,True
21531,False
21532,False
21533,False
21534,False
21535,False
21536,False
21537,False
21538,False
21539,False
21540,True
21541,False
21542,False
21543,False
21544,False
21545,False
21546,False
21547,False
21548,True
21549,False
21550,False
21551,True
21552,False
21553,False
21554,True
21555,False
21556,False
21557,True
21558,False
21559,False
21560,False
21561,False
21562,False
21563,False
21564,True
21565,False
21566,True
21567,False
21568,False
21569,True
21570,False
21571,False
21572,False
21573,True
21574,False
21575,False
21576,False
21577,False
21578,True
21579,False
21580,False
21581,False
21582,True
21583,False
21584,False
21585,False
21586,False
21587,True
21588,True
21589,True
21590,True
21591,False
21592,False
21593,False
21594,False
21595,False
21596,False
21597,True
21598,False
21599,True
21600,True
21601,False
21602,True
21603,False
21604,False
21605,True
21606,True
21607,False
21608,False
21609,False
21610,True
21611,False
21612,False
21613,False
21614,True
21615,False
21616,False
21617,False
21618,False
21619,False
21620,False
21621,True
21622,False
21623,False
21624,True
21625,False
21626,False
21627,False
21628,False
21629,False
21630,False
21631,False
21632,False
21633,False
21634,False
21635,False
21636,False
21637,False
21638,False
21639,False
21640,False
21641,True
21642,False
21643,False
21644,False
21645,False
21646,False
21647,True
21648,False
21649,True
21650,False
21651,False
21652,True
21653,False
21654,False
21655,False
21656,False
21657,True
21658,True
21659,False
21660,False
21661,False
21662,False
21663,False
21664,False
21665,False
21666,False
21667,False
21668,True
21669,True
21670,False
21671,False
21672,False
21673,False
21674,False
21675,False
21676,False
21677,False
21678,False
21679,False
21680,True
21681,True
21682,False
21683,False
21684,False
21685,False
21686,False
21687,False
21688,False
21689,False
21690,False
21691,False
21692,False
21693,True
21694,False
21695,False
21696,False
21697,False
21698,False
21699,False
21700,False
21701,True
21702,False
21703,False
21704,False
21705,True
21706,True
21707,False
21708,False
21709,False
21710,True
21711,False
21712,False
21713,False
21714,False
21715,True
21716,False
21717,False
21718,False
21719,False
21720,False
21721,False
21722,False
21723,True
21724,True
21725,False
21726,False
21727,False
21728,False
21729,True
21730,False
21731,False
21732,True
21733,True
21734,False
21735,True
21736,False
21737,False
21738,False
21739,False
21740,False
21741,False
21742,True
21743,False
21744,True
21745,False
21746,False
21747,False
21748,False
21749,False
21750,False
21751,False
21752,True
21753,False
21754,True
21755,False
21756,False
21757,False
21758,False
21759,False
21760,False
21761,False
21762,False
21763,False
21764,False
21765,False
21766,False
21767,False
21768,True
21769,False
21770,False
21771,False
21772,False
21773,False
21774,False
21775,False
21776,False
21777,False
21778,False
21779,True
21780,False
21781,False
21782,False
21783,False
21784,False
21785,True
21786,False
21787,False
21788,False
21789,False
21790,False
21791,False
21792,True
21793,False
21794,False
21795,False
21796,True
21797,False
21798,False
21799,False
21800,False
21801,False
21802,False
21803,False
21804,False
21805,False
21806,True
21807,False
21808,False
21809,False
21810,False
21811,False
21812,False
21813,False
21814,False
21815,False
21816,True
21817,False
21818,False
21819,False
21820,False
21821,False
21822,False
21823,False
21824,False
21825,False
21826,True
21827,False
21828,True
21829,False
21830,False
21831,True
21832,False
21833,True
21834,True
21835,False
21836,False
21837,False
21838,False
21839,False
21840,False
21841,False
21842,False
21843,False
21844,False
21845,False
21846,False
21847,False
21848,False
21849,False
21850,False
21851,False
21852,False
21853,False
21854,False
21855,True
21856,False
21857,False
21858,False
21859,False
21860,False
21861,False
21862,True
21863,False
21864,False
21865,False
21866,True
21867,False
21868,True
21869,False
21870,False
21871,False
21872,False
21873,False
21874,True
21875,False
21876,True
21877,False
21878,False
21879,False
21880,False
21881,False
21882,False
21883,True
21884,True
21885,True
21886,False
21887,True
21888,False
21889,False
21890,False
21891,True
21892,True
21893,False
21894,True
21895,False
21896,False
21897,False
21898,False
21899,False
21900,True
21901,False
21902,True
21903,False
21904,False
21905,False
21906,False
21907,False
21908,True
21909,False
21910,False
21911,False
21912,True
21913,False
21914,False
21915,False
21916,False
21917,False
21918,False
21919,False
21920,False
21921,False
21922,False
21923,False
21924,False
21925,False
21926,False
21927,True
21928,False
21929,False
21930,False
21931,False
21932,False
21933,False
21934,False
21935,False
21936,False
21937,False
21938,True
21939,False
21940,False
21941,False
21942,False
21943,False
21944,False
21945,True
21946,False
21947,False
21948,False
21949,True
21950,True
21951,False
21952,False
21953,False
21954,False
21955,False
21956,True
21957,False
21958,False
21959,False
21960,True
21961,False
21962,False
21963,False
21964,False
21965,False
21966,False
21967,False
21968,False
21969,False
21970,False
21971,False
21972,False
21973,False
21974,False
21975,False
21976,True
21977,False
21978,True
21979,False
21980,False
21981,False
21982,False
21983,True
21984,False
21985,False
21986,True
21987,False
21988,False
21989,False
21990,False
21991,False
21992,True
21993,True
21994,False
21995,False
21996,False
21997,False
21998,True
21999,False
22000,True
22001,False
22002,False
22003,False
22004,False
22005,True
22006,False
22007,False
22008,True
22009,False
22010,True
22011,False
22012,False
22013,False
22014,False
22015,False
22016,True
22017,True
22018,False
22019,False
22020,False
22021,False
22022,False
22023,False
22024,False
22025,False
22026,True
22027,False
22028,False
22029,False
22030,True
22031,False
22032,False
22033,False
22034,False
22035,True
22036,False
22037,False
22038,False
22039,False
22040,True
22041,True
22042,False
22043,False
22044,False
22045,False
22046,True
22047,False
22048,False
22049,True
22050,True
22051,False
22052,False
22053,False
22054,False
22055,False
22056,False
22057,True
22058,False
22059,False
22060,False
22061,False
22062,False
22063,True
22064,False
22065,False
22066,False
22067,False
22068,False
22069,False
22070,False
22071,True
22072,False
22073,False
22074,False
22075,False
22076,False
22077,False
22078,True
22079,False
22080,False
22081,False
22082,False
22083,False
22084,False
22085,True
22086,False
22087,True
22088,False
22089,False
22090,False
22091,False
22092,False
22093,False
22094,False
22095,False
22096,False
22097,False
22098,False
22099,False
22100,False
22101,False
22102,False
22103,False
22104,False
22105,False
22106,False
22107,False
22108,False
22109,False
22110,False
22111,True
22112,False
22113,False
22114,False
22115,False
22116,False
22117,False
22118,False
22119,False
22120,True
22121,False
22122,False
22123,True
22124,False
22125,False
22126,False
22127,False
22128,True
22129,True
22130,False
22131,False
22132,True
22133,False
22134,False
22135,False
22136,False
22137,True
22138,False
22139,False
22140,True
22141,True
22142,True
22143,False
22144,False
22145,True
22146,True
22147,False
22148,False
22149,False
22150,False
22151,False
22152,True
22153,True
22154,False
22155,False
22156,True
22157,False
22158,True
22159,False
22160,False
22161,False
22162,False
22163,False
22164,True
22165,False
22166,False
22167,False
22168,False
22169,True
22170,False
22171,True
22172,False
22173,False
22174,True
22175,False
22176,False
22177,False
22178,False
22179,False
22180,False
22181,True
22182,False
22183,False
22184,False
22185,False
22186,False
22187,False
22188,False
22189,True
22190,False
22191,False
22192,False
22193,True
22194,True
22195,False
22196,False
22197,True
22198,False
22199,False
22200,False
22201,False
22202,False
22203,False
22204,True
22205,False
22206,False
22207,False
22208,True
22209,False
22210,True
22211,False
22212,False
22213,False
22214,True
22215,False
22216,False
22217,False
22218,False
22219,False
22220,False
22221,False
22222,False
22223,True
22224,False
22225,True
22226,False
