x,y
-0.930339804415,13.7176337936
-0.929929650394,12.6781000306
-0.929904207983,17.3644530528
-0.929681029234,13.9844415398
-0.929506207977,9.79401414015
-0.929471183416,12.3011669357
-0.929266854671,12.3891730818
-0.929043929532,12.1870212873
-0.928769797959,13.0537047638
-0.928516383783,15.2697621282
-0.928294233381,14.1196358095
-0.928289523047,10.9175885561
-0.927512762213,12.1711249758
-0.927241455621,13.8741180068
-0.927213769652,11.1326853805
-0.927009029418,12.0025953902
-0.926630572928,14.134776355
-0.926615122004,9.62309909013
-0.926153965449,12.1371910571
-0.925958798043,12.2202380578
-0.925176152306,12.2522177864
-0.92484455576,13.7938693723
-0.924635051863,13.9378612273
-0.92433425441,13.82521357
-0.924202404632,10.1428547097
-0.92393828766,14.6100798596
-0.923906679686,10.94278512
-0.92370624154,13.1757790754
-0.923635444189,13.2843394226
-0.923497931117,12.6710427141
-0.92339005669,13.1796521295
-0.923347093473,13.3286239888
-0.923212080974,16.5926524408
-0.923174559956,11.3312383394
-0.923010708888,13.9023054529
-0.92253782156,11.2918766291
-0.922401171905,14.3837202684
-0.921783414532,11.0506755839
-0.921663072733,14.4004263611
-0.921560079713,12.9076807191
-0.921481343916,13.9678101975
-0.921077101264,17.5861305006
-0.920637183528,10.6687371406
-0.920635886631,13.2006783309
-0.920443229534,10.2700131856
-0.920253262948,11.6000453783
-0.920138643928,12.3767189233
-0.920127549533,10.0503622354
-0.919884494816,14.3951097545
-0.919688981276,14.2011797575
-0.919611314335,13.8999387384
-0.919302099251,7.72958601225
-0.91922125379,14.8347341016
-0.919189068057,11.0330753496
-0.919117601862,18.1681100271
-0.918629283888,11.0234760739
-0.91795967197,11.7098283023
-0.917555784262,14.3341610765
-0.916785536888,10.9234566409
-0.916664556056,13.968034127
-0.916592181748,17.1320697184
-0.916106752984,13.4209698184
-0.915534536889,14.7411966735
-0.915383680561,12.0410621537
-0.915245669208,12.4317323426
-0.914632271339,14.0800665858
-0.914608531197,16.7316741941
-0.913220139292,14.7748767883
-0.912711220629,8.95873112138
-0.911765601573,11.1362752857
-0.911668476866,13.3453103883
-0.911494370907,12.396548068
-0.911084787822,11.5715650829
-0.910346163485,12.5984457379
-0.910169526885,12.2590538297
-0.91001562854,12.534840401
-0.909777156978,9.47083880234
-0.90955859923,8.95990804489
-0.909533650328,14.2124985343
-0.90935912956,14.9734033722
-0.909137730486,11.7705424208
-0.908765499263,13.6080826311
-0.908465633536,6.687842224
-0.908236542765,12.4280538295
-0.908149051254,12.2855160837
-0.907804349482,13.3022931506
-0.907722367961,11.0340126154
-0.907268802271,12.9419265153
-0.907159967201,13.6675215402
-0.907034555157,14.3534106778
-0.906560972698,9.70812152491
-0.906550955758,17.6009470806
-0.906261313025,13.0036238822
-0.906249741223,15.5526419484
-0.90615386812,9.84051473324
-0.90592393118,9.98770412757
-0.905747948364,14.4168693458
-0.905247203433,13.3036387098
-0.904938582815,8.85805028362
-0.904917486822,8.79414326033
-0.904553036067,13.7832236433
-0.904527808435,12.3536039203
-0.904525768693,13.3473426259
-0.904271282624,13.6035910399
-0.904006022147,13.592010871
-0.903859140992,12.6022194316
-0.903842368262,12.8817027283
-0.903310335636,18.8882003102
-0.90330891781,12.6720069693
-0.903243832261,14.5987192145
-0.903195162797,15.4630436558
-0.90318228784,13.1361498816
-0.903156305035,17.8072181663
-0.903028188523,10.4570152366
-0.902379429738,16.5284011388
-0.902220883984,10.9669275199
-0.902137673591,12.1291485472
-0.901909653936,15.4996880311
-0.901877337982,13.1655889556
-0.901530161221,9.9907678998
-0.901412155433,10.3212840745
-0.900723950609,13.7061451364
-0.900693144645,16.0711877118
-0.900196130559,12.7300098159
-0.899942922285,12.9164872957
-0.89981458487,15.4718924925
-0.899779454166,13.3092684217
-0.899762829298,10.6587631632
-0.899608635792,13.0590728836
-0.899564021446,16.0535358169
-0.899528594877,12.1157367853
-0.899006470345,9.30228519275
-0.898963464553,17.9097862042
-0.89867385464,12.5921067335
-0.898612329459,10.0772854696
-0.898578246667,12.2963937443
-0.898235230287,11.8760970105
-0.898025836325,13.1610986775
-0.898008156301,11.7937062185
-0.897983819572,14.1948091631
-0.897977960029,14.647985495
-0.897786841409,11.9863586408
-0.897448754089,12.7794599242
-0.897012057642,14.9693971514
-0.897004821708,13.091166969
-0.896687953833,12.040551089
-0.896030899201,11.0802309262
-0.895912623325,11.8600389566
-0.895676779917,11.0739602355
-0.895514029364,10.5714439593
-0.895041921946,11.0634648966
-0.894819826965,13.4744814313
-0.894665833714,11.9832268998
-0.893645789633,14.0314325415
-0.893614970613,15.7098358876
-0.893488920689,11.6454132195
-0.891867267287,13.3749258719
-0.891863250151,14.0474474881
-0.891860758461,13.6885690516
-0.891849768955,14.1210795931
-0.891516841131,15.9145540042
-0.891419134015,11.4069645612
-0.890974521249,14.1065627778
-0.890852401541,15.8302420347
-0.890170906701,13.1621407364
-0.890120989715,12.4738790174
-0.889770595997,16.1592639675
-0.889697273645,13.6968302763
-0.889672725881,13.7751428004
-0.889631857265,15.0784065636
-0.889029452738,9.41239835337
-0.888834353448,13.0941700099
-0.888792120668,12.2428486634
-0.888742282931,10.1535885066
-0.888659311367,13.971444015
-0.888618284438,11.473046384
-0.88842734724,15.9539220123
-0.888098627017,15.4055106285
-0.888022676748,12.634421824
-0.887900799895,12.0749102151
-0.887797491181,13.314269139
-0.887479821339,14.4433840362
-0.88741051511,11.1644820489
-0.887336062965,14.1450256375
-0.887043287076,11.2687850942
-0.886969666076,12.8513788556
-0.886946466645,13.3000142108
-0.886825259109,13.1203264315
-0.886490287739,13.3230766124
-0.886461607071,13.2546367009
-0.886438326119,14.6740586934
-0.886430974404,15.3356091493
-0.886414050196,14.7491693659
-0.886094841505,12.355968994
-0.886061179694,13.6289746731
-0.886050700866,10.6871032446
-0.885922830851,14.1734324916
-0.885803255156,10.2643076197
-0.885646831254,9.13052056831
-0.885549214747,12.4169449654
-0.885067022207,13.497864752
-0.884430087344,14.157352707
-0.883732760854,13.6111186705
-0.883243082495,10.3111662923
-0.882986586883,14.9020278729
-0.882821995461,13.5966151958
-0.882813947796,14.5866374857
-0.88273089136,14.2510738761
-0.882637101972,10.7736961843
-0.882572162894,9.91516184832
-0.882249773026,11.8534936692
-0.881598403109,13.4799808327
-0.881572147846,10.7640001946
-0.881457646466,11.3563029714
-0.881438405064,11.5068714126
-0.880867256875,11.5048235729
-0.880807573984,12.1513056962
-0.880727240649,12.2924515928
-0.880670027665,17.9167720254
-0.880393009984,14.41325078
-0.880253849348,11.4599802632
-0.879986790458,13.4910970629
-0.879837306145,9.55459144566
-0.8795335246,16.2319670123
-0.87948658157,15.770900275
-0.878985495512,9.14872350212
-0.878769645247,11.8858526159
-0.878627892498,11.3426998053
-0.878410039574,11.9153564799
-0.878363520774,13.489349822
-0.8782344862,13.078838027
-0.878088425785,12.9720911283
-0.877687620774,13.4488628721
-0.877674216659,16.5743422039
-0.87724708068,13.0919697651
-0.877165001501,14.6200275497
-0.876906151923,14.6593583436
-0.876796540319,12.908917739
-0.876605604975,9.01398052612
-0.876430826795,10.0925867335
-0.876346412122,12.6592672264
-0.87591029293,13.8175225514
-0.875613617312,14.4554778897
-0.875389528505,14.1249893931
-0.875370334402,13.9715160075
-0.875337478761,10.094207541
-0.875194444697,14.4312667414
-0.874975563961,13.5223628227
-0.874875584091,8.90044445766
-0.87473118626,11.7965015294
-0.874556831234,12.4368077622
-0.874289750988,14.3174312516
-0.873438827423,8.26490677774
-0.873226578095,14.0096185804
-0.873069334928,12.9296460176
-0.873065297092,12.435122587
-0.872906689985,14.8238135318
-0.872882378319,15.5220732626
-0.872506464228,6.85005196377
-0.872385996817,11.1239041417
-0.872276793038,12.3931284669
-0.87193268989,14.5868412113
-0.871725878474,13.6101480122
-0.871566977977,14.4145425686
-0.871357017312,12.78140124
-0.871264327228,12.7604362434
-0.871209890442,10.8966663681
-0.870683752738,12.9420870468
-0.870123829376,11.3076017972
-0.870090326487,14.1142974959
-0.870082603104,13.0620177542
-0.869787027174,15.2748652658
-0.869576227163,10.0377623541
-0.86946144999,11.277426227
-0.869224015371,11.4300641401
-0.869124251552,12.6026392528
-0.869109215979,12.7160597905
-0.868882283777,12.4357707828
-0.868052029399,12.6937383546
-0.867963514687,14.7271073094
-0.867565157933,8.05074440077
-0.867558623909,14.2814196097
-0.867551964935,12.1502990469
-0.867352983302,12.2665178609
-0.867263882032,11.9769943448
-0.867250025339,14.9785964318
-0.867041305734,11.6553791257
-0.866729343009,10.9276701629
-0.866679037983,12.5590507838
-0.866471881483,16.6288730979
-0.866334096062,11.8781782062
-0.866136482834,13.3454324356
-0.865955764779,11.9269704904
-0.86590818042,13.6413643585
-0.86565360932,17.291893662
-0.865349687936,9.72852422655
-0.865174413499,15.1551651255
-0.865040783252,15.3500017072
-0.864957567904,9.9152898185
-0.864856504769,13.0762242989
-0.86457147629,13.9884421608
-0.86455254519,11.6401252891
-0.864470110018,10.2382918035
-0.86417485294,12.3527237558
-0.864137210836,12.7261057546
-0.864040232957,10.3870444098
-0.863894250622,16.9442832172
-0.863803199911,9.45437810611
-0.863713350115,11.5144833211
-0.863669870579,12.5018678952
-0.863575387345,13.6219192763
-0.863506338527,13.4646106059
-0.863459117123,12.97756041
-0.863411757295,10.3204542429
-0.863085580631,11.8874068316
-0.862870831467,10.5360916466
-0.862466110841,12.7182775359
-0.862436710802,16.097391479
-0.862407623278,15.7828826697
-0.86221868634,13.2573964755
-0.862181158226,12.8438055047
-0.862155686548,10.2790889358
-0.862093147508,11.5568084241
-0.861612131861,12.6542151387
-0.861379800816,14.1555528386
-0.861310231052,13.8715521571
-0.86123852614,14.8421600245
-0.860815459618,11.0403171578
-0.860373352982,14.8586039959
-0.860321488325,10.6716590665
-0.859777207289,11.2496477697
-0.859691960614,13.2909904098
-0.859395920106,11.594754399
-0.859345569414,14.8471668338
-0.85923340171,15.477389684
-0.859227046854,12.3510359401
-0.859060531646,10.9013903911
-0.859032701148,13.5744907157
-0.858803669157,10.5808004821
-0.858139784566,12.4204455665
-0.858127312757,11.3746945632
-0.858092835205,12.2469143154
-0.85806864742,15.4141395281
-0.857868661874,14.1707523728
-0.857669804192,11.8386227551
-0.857335762701,9.79945810312
-0.857120401964,13.878040902
-0.856494463557,13.5434009521
-0.856276198489,12.9521596851
-0.856096995676,12.945643459
-0.855945578594,13.2264058737
-0.855932366275,9.54786218415
-0.855267668541,12.6314862918
-0.855091867748,11.8172048725
-0.854676426571,10.8454341468
-0.854654335606,11.1146991946
-0.854591903186,10.1530553658
-0.854396872519,13.5033300457
-0.854342505955,15.5853106309
-0.854259544416,14.1455943518
-0.853045782615,11.4667480328
-0.852589452895,14.3749361299
-0.85225348412,11.3119284667
-0.852222107868,15.0662169069
-0.852155211819,10.6177887594
-0.85192102189,14.6641583745
-0.851909556825,13.9600150682
-0.851048337578,11.1246989481
-0.850888049971,14.2410983637
-0.85080715746,12.0691449404
-0.850576016692,14.6147136878
-0.850454199466,10.1134094245
-0.850416649165,11.5584414273
-0.850346295824,15.072704353
-0.850161937827,12.5806467803
-0.850121013178,15.2689081955
-0.849935195483,11.2570692536
-0.849832788659,11.9090764111
-0.849788127884,12.8804078633
-0.849656166503,13.5752659802
-0.849199677095,9.96730838165
-0.848963330468,12.1964490023
-0.848800356609,11.7848397095
-0.848758221557,15.372351549
-0.848478847013,15.3368139005
-0.848354481425,11.1857081253
-0.848328332004,15.8190646354
-0.848312289793,13.3353939645
-0.848236909213,15.5344747664
-0.848173565453,13.1777506936
-0.848157632025,7.4246428182
-0.848154491634,11.8509603659
-0.848013349106,12.2103322697
-0.847839943167,12.374693152
-0.847774745913,8.93909875276
-0.847597519704,10.7394709142
-0.847201675881,8.46487329062
-0.846798001217,8.92156855616
-0.84653413811,14.7071340756
-0.846272812594,11.8344227866
-0.844805271088,10.7922691322
-0.844750270927,13.3664573871
-0.844327490888,13.3018605828
-0.844321171644,15.5965471151
-0.844309896257,14.2301419634
-0.843759901603,12.4084129442
-0.84336083931,14.9671536792
-0.843154080272,15.5065412753
-0.842957081617,12.818442718
-0.842923708141,12.3463362978
-0.842853593276,9.82352827829
-0.842665776046,9.957170733
-0.842661750477,14.6838664809
-0.842565750059,12.0418083472
-0.842293344525,12.7491403327
-0.84227728996,11.5515547579
-0.841935512375,13.7697180418
-0.841838656247,11.1973874152
-0.841732636585,14.1272459164
-0.841637441928,9.99016653215
-0.840837893876,11.963864786
-0.840770170036,11.2282269015
-0.840581935807,10.3791641709
-0.840573045902,12.836947367
-0.840564769706,14.7838161968
-0.840487685853,13.0358972992
-0.84034069929,10.9494185749
-0.840306196135,12.0296911164
-0.840022362249,13.154505424
-0.84001481316,13.120969986
-0.839820131007,12.1629700427
-0.839752674157,12.9882031412
-0.839526531242,10.3124604841
-0.839517936884,16.5071387861
-0.839434829677,11.4363787875
-0.839413067295,10.6876469817
-0.838730092812,10.679790113
-0.838639160937,15.9428724745
-0.838152905825,11.6337202857
-0.83808514701,11.6171162636
-0.838053255914,12.7257268949
-0.837943960807,11.6315493059
-0.837645863269,10.0463316772
-0.837364174091,10.1286233169
-0.837314022197,10.6161515731
-0.837216721241,11.0495942347
-0.837088870988,16.4726101518
-0.836886779123,14.8369254424
-0.836721524409,15.2331093056
-0.836525343547,12.0767863626
-0.836403349623,14.1586889763
-0.835880843689,12.7126342628
-0.835727031283,13.9789786966
-0.834878871849,12.9035452678
-0.834715579316,16.1751309366
-0.834216059145,12.0026981438
-0.834199355055,11.0046430952
-0.833914386266,12.6978453494
-0.833843330635,10.286668155
-0.83375660425,14.365727169
-0.833729394116,13.6747466106
-0.833726442033,14.2106835799
-0.832981472562,10.4908012425
-0.832876830745,11.9188485575
-0.832850890867,11.5760791714
-0.832819200692,16.4052425481
-0.832817940436,10.00921889
-0.832700271822,12.4113984972
-0.832387731403,12.8092279473
-0.831736457227,12.1849293758
-0.831724223484,8.82657397469
-0.831707564476,16.8760026321
-0.831558341247,12.3084017156
-0.831318701097,13.1648081317
-0.830431783465,14.0349287928
-0.830408230574,12.0296099137
-0.83032844598,14.4757223336
-0.830119461649,13.0086675412
-0.830082125605,13.8413032484
-0.82981082853,13.233888019
-0.829797691013,16.1599326173
-0.829528717658,13.1320708713
-0.82927859621,9.10868676844
-0.829130093547,9.02506433849
-0.8290232293,14.4587722663
-0.828715953725,12.8624474002
-0.828526198649,12.6703869492
-0.828354120599,12.3735978283
-0.828305143029,12.4637119289
-0.828161998084,13.6376293941
-0.828161298795,11.1231356864
-0.828039386393,11.8669176684
-0.827734917499,14.6246508013
-0.827613963735,12.7292486493
-0.827403096845,13.2353852864
-0.827389076388,12.3130127607
-0.827234304118,15.7424983874
-0.826875672449,13.9143227929
-0.826832507003,11.0494084808
-0.826718755305,13.2858332552
-0.826509820703,11.4692718107
-0.826202148769,9.8531749272
-0.826196184354,15.1694174028
-0.826154576871,9.17226168036
-0.825808053149,14.7303667154
-0.825558413131,10.776904921
-0.825318944372,12.9473321961
-0.825158638743,14.1087805048
-0.825086529836,12.6315753056
-0.825062581572,12.9310172156
-0.824670697634,9.25306896655
-0.82409331499,16.7185076928
-0.823797710096,11.8667986556
-0.823562000044,13.3475598652
-0.82341282293,12.7655970517
-0.823211336292,11.4782182444
-0.82297861979,9.72023862072
-0.822779174407,13.8638959543
-0.822596145851,12.0438093118
-0.822526956507,11.3630927783
-0.822481173559,11.6145427194
-0.822401389403,14.6528913989
-0.821723858992,12.5444988784
-0.821556607797,10.181081286
-0.821531676344,14.0163862016
-0.820877072506,13.6166442667
-0.820634676535,13.0450359776
-0.820397443888,14.9197269617
-0.820298862112,10.0794700943
-0.820206556243,11.9973704577
-0.820115883794,13.623726949
-0.820098667889,16.9371666643
-0.819739102723,10.9063236798
-0.818559361167,13.1714761417
-0.818559012881,10.5893454027
-0.818525971977,15.3136321159
-0.818453563574,13.8284347784
-0.818334269354,11.2605217903
-0.818121655453,13.9407111504
-0.818117646982,14.088219586
-0.817821787021,16.1498845695
-0.817795373605,16.4937946761
-0.817484408295,9.26321053668
-0.817414595834,14.0984504035
-0.817309704434,10.6710269835
-0.817203504977,13.0846146072
-0.817182115941,13.7017070103
-0.817051733574,14.9991120871
-0.816914761163,11.6119290576
-0.816797964173,14.0221228913
-0.816654869951,9.08852483823
-0.81660816785,11.2044599288
-0.816584118593,9.96870177365
-0.816359083463,12.2747428776
-0.816329087893,9.54595384789
-0.816328693553,13.4855321602
-0.815798674493,8.63409755514
-0.815793926836,9.40659319439
-0.815584494568,13.2805479545
-0.815424992436,8.15349413991
-0.814946399622,15.4360879449
-0.814747115183,10.6755231496
-0.814359170514,15.0888503129
-0.814237314788,11.9859314672
-0.814193813871,12.0249930292
-0.813826375365,9.76039844255
-0.813696206785,13.3852273115
-0.813626364464,11.4409297889
-0.813088992251,9.07545380783
-0.812980558429,12.9253150541
-0.812935798572,11.0341384872
-0.812912481123,11.6794216943
-0.812871971951,13.3521116103
-0.812775293823,15.3340152979
-0.8125503358,13.9942606899
-0.812513323563,13.5171450096
-0.812397962575,13.1053110589
-0.812361028583,11.5704106863
-0.812218747682,14.8783285539
-0.81207162493,10.0977151863
-0.811464369015,14.3089585587
-0.811285662794,13.3344452761
-0.810964296801,10.6736976079
-0.810831747297,10.134324491
-0.810506553002,12.6074002453
-0.810353351611,9.86062401824
-0.809875138993,13.0498978876
-0.809528087763,10.4040914095
-0.809497061082,14.6050483272
-0.809448626224,15.1183249048
-0.809385412901,11.169379144
-0.809278128329,15.538484612
-0.809131678441,13.4802049796
-0.808672987112,10.9682388958
-0.808635384982,14.4350173842
-0.808060983095,14.033000365
-0.807794925733,10.5022030248
-0.807628560417,10.8012317417
-0.807301463808,14.1318480313
-0.806933491965,14.709657311
-0.806401156988,14.5849858765
-0.806053166425,11.8588680467
-0.806023131003,10.6108071907
-0.805998987754,9.42350601035
-0.805845999001,13.5440549274
-0.80578928485,13.9973886036
-0.805461290039,14.9238236993
-0.804755314211,12.9896708081
-0.804703800372,12.5854816817
-0.804701828577,12.8506630202
-0.80458221468,12.4029406534
-0.804529248825,14.84728233
-0.804399936599,11.0782203998
-0.804261878542,12.935860844
-0.803624239891,11.5455697656
-0.803096741378,14.7922138364
-0.803053369117,11.2389116004
-0.802754343601,10.8155496927
-0.802692561387,11.7436882908
-0.802541397157,13.4720578427
-0.802521190976,13.4048529152
-0.802164671812,14.0487894212
-0.801915734327,13.0871774601
-0.801620826916,12.0672417127
-0.801317301887,13.1319953661
-0.80128833825,14.4422542523
-0.801143383028,9.4067467485
-0.801131640548,12.7604144939
-0.800478729172,13.4677153213
-0.800454330246,10.3141035622
-0.800244385621,16.0326843052
-0.800225077172,15.5726764477
-0.800081407883,12.7898117938
-0.799753683575,13.7397970019
-0.799750506045,11.6785457302
-0.799466539704,14.3109846687
-0.79920809767,12.7157909449
-0.799056470618,12.1571129672
-0.79860164781,10.7123725119
-0.798505100276,11.0130244546
-0.79821671431,14.8456978083
-0.798206887944,15.0590164337
-0.796774074607,16.1147183424
-0.796670878696,14.4006925631
-0.796502018282,12.4951917354
-0.796321926159,12.9150647266
-0.796290942221,10.7751490405
-0.795548120334,11.198198968
-0.795522339891,12.167435005
-0.795403422736,10.8667303229
-0.795304384905,9.51635347241
-0.795242627794,13.4966495274
-0.795131044648,11.9228173847
-0.795126899948,10.2779912856
-0.795037967444,15.9321090278
-0.794880350497,13.6083084119
-0.794545538997,11.5549915524
-0.794450124917,11.3645816561
-0.793778724025,17.5130816198
-0.793662362211,12.0545739095
-0.793294935626,14.2354156046
-0.79323144438,12.0809623024
-0.792690034833,11.5349838725
-0.792635400863,13.910604092
-0.79232317117,13.8650857963
-0.792248371121,11.6853487702
-0.792014763271,9.40581437861
-0.791933587084,13.2170264415
-0.791932471788,8.95672348337
-0.791814457116,8.84546915589
-0.791658444446,14.6217875622
-0.791469560501,11.6170643432
-0.791163374811,11.0426471789
-0.791102509846,13.2329742552
-0.790979424613,16.9928619939
-0.790792234379,12.6432794299
-0.790071301755,8.59297480648
-0.789358724544,13.0161728277
-0.789263604911,10.2328344437
-0.788950316353,11.2060888385
-0.788613526288,15.666413489
-0.788566960552,13.7357987528
-0.788456145336,12.0917344253
-0.788118316984,12.3331276416
-0.787035887548,11.1113004606
-0.786785755172,11.0424452555
-0.786621030351,10.4141154228
-0.786524155267,13.645420889
-0.786374530458,8.77851734519
-0.78624276056,10.9073255944
-0.786056099331,13.3911680409
-0.786045458789,13.7853969079
-0.785933318157,13.9488105923
-0.785870418635,9.3664422365
-0.785755682619,9.01559564777
-0.785578231365,13.1094701635
-0.785506306884,12.5984005859
-0.785500147452,14.1730907457
-0.785449629526,10.8466980436
-0.785123751387,13.1865589848
-0.784620464614,11.9264940096
-0.783910542038,12.5700729709
-0.783810864629,11.3200905207
-0.783809657956,14.2074587052
-0.783361370519,10.7030261178
-0.783234537319,8.43862007477
-0.783146580167,11.4916829415
-0.782561773245,11.889624016
-0.782368203857,14.2768856257
-0.782129001849,12.4034839547
-0.78211823254,11.3529005533
-0.781933750302,13.4397013185
-0.781892922098,11.6825571642
-0.781604357971,12.1968159514
-0.781444995955,11.1866353918
-0.781136189954,12.6422015387
-0.78052190092,15.7127577731
-0.78048180775,11.9109567557
-0.780376881592,12.5722067367
-0.780349133807,12.2770017976
-0.780194021578,11.8095470334
-0.780190735479,14.7606517473
-0.779943169539,10.767785934
-0.779834328843,13.2480467243
-0.77971251841,15.5863749576
-0.779658117909,10.417963337
-0.779539152379,14.345242945
-0.779477845445,12.8836689364
-0.779181998065,17.25546147
-0.778880114583,12.8602708963
-0.778693183341,16.5515266827
-0.778646763648,13.0288497197
-0.778581950812,13.0842052939
-0.778506141523,12.3621414139
-0.778015489518,13.4691902242
-0.777960656634,13.3524219341
-0.777399090882,10.6464633489
-0.777327939907,13.0528077301
-0.777164064889,13.3671121702
-0.77687201344,16.9916165144
-0.776756242491,10.8346355941
-0.776742733534,12.5760348419
-0.776518907736,7.47388342807
-0.77645151574,11.8379781421
-0.776213018286,14.0958038645
-0.776198337355,9.97378494297
-0.776027234952,12.1767749319
-0.775656149913,13.6999303634
-0.77468921913,16.2127522152
-0.77459080576,13.4006034427
-0.774590030822,10.5567966865
-0.774494569253,11.9412104659
-0.77439982805,13.770115988
-0.774315265964,12.3253551063
-0.77430405217,14.9904339758
-0.774016747554,12.051204031
-0.773830196557,11.7282013147
-0.773746367851,11.9776746158
-0.773702944319,13.677759534
-0.773491998949,9.96561554079
-0.773482580028,11.9925760969
-0.773429917735,12.0464919626
-0.773346045125,15.7462884799
-0.773328101222,13.7490266965
-0.773056996301,11.3739527914
-0.772912394257,13.7978963659
-0.772703686575,14.3434249773
-0.772621917622,15.3183747895
-0.772619851302,10.7672163169
-0.771988084852,10.2956640255
-0.771933812667,11.6637735967
-0.77182129167,13.3054650273
-0.771428492202,11.9904530515
-0.771415409633,12.0147120942
-0.771333673979,13.9585989928
-0.77113412498,11.7062498509
-0.770832552998,9.06994466976
-0.770826207799,9.95800416345
-0.770658418197,14.8049453401
-0.770049424235,10.1230666615
-0.770029665072,14.3012289348
-0.76989791749,11.7910647663
-0.769588928311,10.0134941269
-0.769481945961,8.71412673148
-0.769157001075,10.3511501623
-0.76847315722,12.2729081827
-0.768451211668,7.89919123074
-0.768298259546,11.7840542623
-0.768267445315,15.1584878173
-0.768026542942,12.4154739628
-0.767864395261,12.1408079215
-0.7674804137,11.5474795652
-0.767382591232,12.6795873567
-0.76735981529,11.9800826928
-0.76718441945,9.7679269635
-0.767163791757,10.1752238446
-0.766685167046,8.84235150191
-0.766672888341,14.2554533745
-0.766609650313,14.0927898006
-0.766333127593,14.4454701134
-0.766112464091,15.9471916905
-0.766041014198,12.0517169181
-0.765883632663,12.8668467473
-0.76573499525,14.7622020436
-0.765721656946,11.1094084369
-0.765350532932,14.037049324
-0.765131724022,12.2599053567
-0.765021884288,10.2696744845
-0.764989163383,16.3055751072
-0.764875500146,12.8552852953
-0.764689863705,11.7546694195
-0.764659143931,15.2266323315
-0.764528560319,14.9578585772
-0.764150089865,13.9428630394
-0.76414006791,8.77991559846
-0.763735004617,11.7255147427
-0.763420131702,13.7922357672
-0.763399111238,10.5512491441
-0.763377205362,12.2793500984
-0.763236795371,16.2777474101
-0.763228975995,10.2536876647
-0.763000680423,13.5763955378
-0.762783453066,9.62775163604
-0.762644570296,10.9763125659
-0.76263673731,12.396368318
-0.762577192224,8.27530150447
-0.762426210315,11.6414304163
-0.762138195989,11.2210230707
-0.762075244651,12.7837146318
-0.761777579572,9.67970692156
-0.76152896286,9.9413457444
-0.76145891682,11.5429716682
-0.761405823834,15.9774966419
-0.761278008209,15.5082656917
-0.760986810416,10.6947024393
-0.760854220022,14.4031401033
-0.760555693192,8.96254908334
-0.760520853315,15.4789270214
-0.760378517446,13.3481182785
-0.76011613986,17.0121005407
-0.760059211439,10.8661197441
-0.759681207782,14.9919797108
-0.759621097994,11.5904812867
-0.759615580667,10.4938036146
-0.759606448686,11.7252358984
-0.758983759116,13.039299644
-0.758826391981,9.66555930289
-0.758783835993,10.962903487
-0.758723261822,13.1908957705
-0.75867380322,13.1774516147
-0.757887618082,9.28832546114
-0.75787346771,11.7427628184
-0.757835518766,12.7368348524
-0.756916505891,11.8769056881
-0.756910019449,12.8803666023
-0.756763966929,11.8921240601
-0.756221211358,11.880201213
-0.756122401523,14.3909801613
-0.756053046665,12.5649952747
-0.755943517778,10.6167553172
-0.755789409163,11.5189330935
-0.755470809281,13.6775746662
-0.755416663708,12.4303177973
-0.755380111768,15.0115014016
-0.755048922068,10.1790076831
-0.754871331,10.3573804724
-0.754818791015,14.007713373
-0.754667669383,10.860263909
-0.754043637696,13.7519495327
-0.75399939149,13.5014333477
-0.75393612522,11.459624997
-0.753910577345,9.38060461777
-0.753838256882,14.2910344481
-0.753811920165,13.8312516978
-0.753803125417,13.5961042628
-0.753349014979,11.2930536182
-0.753239380444,13.6987114021
-0.752944273136,13.5611418285
-0.752926011332,10.3388844442
-0.752891820975,12.9720536764
-0.752607273295,12.8669803139
-0.752500591445,13.4650167832
-0.75206879307,9.29278029193
-0.751993169085,13.4895602323
-0.751548033608,12.378256376
-0.751538619261,12.7151041021
-0.751522282776,8.80307652197
-0.751159237244,10.6450844208
-0.750578522543,13.6430656625
-0.750308496122,9.46660229694
-0.75003995239,12.3921921221
-0.749661312649,12.5960125353
-0.748916738937,12.7433530663
-0.748730000522,7.70530305331
-0.74858756922,13.2288913627
-0.748206602054,14.6021288724
-0.748038335435,12.6423181755
-0.747225655881,10.1070772483
-0.747124974267,12.0694649288
-0.74708600087,12.6613013858
-0.747036912888,13.0447520461
-0.746954657353,12.1606183505
-0.746419216973,10.6125085399
-0.746091022584,9.04900988245
-0.745716153772,15.7794229027
-0.745510894188,10.6121655981
-0.745222596768,14.2453716996
-0.744845034009,13.8902475307
-0.744422590953,12.1482252259
-0.744353593307,13.6000300936
-0.744149388419,16.1760531391
-0.744122814788,13.5560319094
-0.743948436426,11.4388656632
-0.743879052464,13.5385375125
-0.743868453235,10.0564589835
-0.743483745639,13.9100418148
-0.743460130282,12.02668177
-0.743431066211,12.6979840973
-0.74330513526,8.44811324018
-0.743012984479,16.3310403908
-0.742967039789,13.7018732871
-0.742685665982,12.6937595304
-0.742438007553,8.34455491291
-0.741769592992,13.1703970923
-0.741524085247,11.760834353
-0.741374349107,12.1453861345
-0.740917170475,12.1222314464
-0.740877396205,12.1247318324
-0.740680726921,11.6152667163
-0.740484525276,13.2665458241
-0.74044890226,11.447988465
-0.740418343338,9.27575667458
-0.740403354771,10.4997661066
-0.739953985062,13.0901758037
-0.7399393112,13.7990989242
-0.739349260438,11.6321192662
-0.73930121429,10.1032027273
-0.739024122658,13.2656053892
